tweet_id,retweet_count,favorite_count,text_letters_num,tweet_day,tweet_month,tweet_year
804475857670639616,2185,6507,73,Fri,Dec,2016
804413760345620481,3501,0,112,Thu,Dec,2016
804026241225523202,17636,47286,81,Wed,Nov,2016
803773340896923648,3006,10663,106,Wed,Nov,2016
803692223237865472,8067,0,122,Tue,Nov,2016
803638050916102144,4477,11644,32,Tue,Nov,2016
803380650405482500,2014,8228,94,Mon,Nov,2016
803321560782307329,5760,0,140,Mon,Nov,2016
803276597545603072,2670,10642,110,Mon,Nov,2016
802952499103731712,2182,9585,74,Sun,Nov,2016
802624713319034886,3172,0,130,Sat,Nov,2016
802600418706604034,1599,7547,100,Sat,Nov,2016
802572683846291456,2712,9493,107,Sat,Nov,2016
802323869084381190,6333,17224,127,Sat,Nov,2016
802265048156610565,1483,7013,45,Fri,Nov,2016
802239329049477120,2836,9624,132,Fri,Nov,2016
802185808107208704,286,0,140,Fri,Nov,2016
801958328846974976,1854,8185,103,Fri,Nov,2016
801854953262350336,254,1870,63,Thu,Nov,2016
801538201127157760,2226,8710,84,Wed,Nov,2016
801285448605831168,903,6420,13,Wed,Nov,2016
801167903437357056,6440,26020,56,Tue,Nov,2016
801127390143516673,4294,0,140,Tue,Nov,2016
801115127852503040,2269,8574,120,Tue,Nov,2016
800859414831898624,103,733,105,Tue,Nov,2016
800855607700029440,1772,0,62,Tue,Nov,2016
800751577355128832,3008,11156,96,Mon,Nov,2016
800513324630806528,3275,13950,78,Mon,Nov,2016
800459316964663297,2342,10053,87,Sun,Nov,2016
800443802682937345,4681,0,131,Sun,Nov,2016
800388270626521089,3052,11830,99,Sun,Nov,2016
800188575492947969,4292,0,140,Sun,Nov,2016
800141422401830912,2784,16264,96,Sun,Nov,2016
800018252395122689,14303,30134,53,Sat,Nov,2016
799774291445383169,5082,0,97,Sat,Nov,2016
799757965289017345,2351,8915,106,Fri,Nov,2016
799422933579902976,2078,8549,136,Fri,Nov,2016
799308762079035393,5988,0,140,Thu,Nov,2016
799297110730567681,3004,10513,91,Thu,Nov,2016
799063482566066176,2678,8566,84,Thu,Nov,2016
798933969379225600,4858,13951,59,Wed,Nov,2016
798925684722855936,1551,7910,122,Wed,Nov,2016
798705661114773508,7163,0,140,Wed,Nov,2016
798701998996647937,8463,0,140,Wed,Nov,2016
798697898615730177,7060,0,78,Wed,Nov,2016
798694562394996736,5379,0,118,Wed,Nov,2016
798686750113755136,2515,0,140,Wed,Nov,2016
798682547630837760,5121,0,140,Wed,Nov,2016
798673117451325440,6019,0,119,Tue,Nov,2016
798665375516884993,4237,0,119,Tue,Nov,2016
798644042770751489,2010,0,103,Tue,Nov,2016
798628517273620480,2134,0,131,Tue,Nov,2016
798585098161549313,6200,0,140,Tue,Nov,2016
798576900688019456,6351,0,140,Tue,Nov,2016
798340744599797760,3645,0,139,Tue,Nov,2016
798209839306514432,2772,11024,106,Mon,Nov,2016
797971864723324932,3417,12368,89,Mon,Nov,2016
797545162159308800,5271,15410,109,Sat,Nov,2016
797236660651966464,7214,21212,89,Sat,Nov,2016
797165961484890113,29,246,55,Fri,Nov,2016
796904159865868288,9650,0,140,Fri,Nov,2016
796865951799083009,2069,8142,88,Fri,Nov,2016
796759840936919040,3315,12596,111,Thu,Nov,2016
796563435802726400,7935,0,140,Thu,Nov,2016
796484825502875648,1913,8043,82,Wed,Nov,2016
796387464403357696,4524,11689,130,Wed,Nov,2016
796177847564038144,15548,0,127,Wed,Nov,2016
796149749086875649,15548,34304,88,Wed,Nov,2016
796125600683540480,1943,5255,41,Tue,Nov,2016
796116448414461957,2627,9669,96,Tue,Nov,2016
796080075804475393,2516,8994,49,Tue,Nov,2016
796031486298386433,3997,11497,82,Tue,Nov,2016
795464331001561088,25885,52839,54,Mon,Nov,2016
795400264262053889,3119,10711,71,Sun,Nov,2016
795076730285391872,5902,17238,78,Sun,Nov,2016
794983741416415232,3664,0,91,Sat,Nov,2016
794926597468000259,2504,10919,75,Sat,Nov,2016
794355576146903043,11179,0,118,Fri,Nov,2016
794332329137291264,2886,10177,126,Fri,Nov,2016
794205286408003585,3599,9785,119,Thu,Nov,2016
793962221541933056,5306,17851,101,Wed,Nov,2016
793845145112371200,2035,9791,71,Wed,Nov,2016
793614319594401792,3389,0,134,Wed,Nov,2016
793601777308463104,1769,8470,76,Tue,Nov,2016
793500921481273345,2582,11358,115,Tue,Nov,2016
793286476301799424,9992,26110,67,Tue,Nov,2016
793271401113350145,2580,9196,118,Tue,Nov,2016
793256262322548741,9065,21218,98,Tue,Nov,2016
793241302385262592,3557,11167,70,Tue,Nov,2016
793226087023144960,3110,10449,123,Mon,Oct,2016
793210959003287553,3048,9484,92,Mon,Oct,2016
793195938047070209,6117,16224,99,Mon,Oct,2016
793180763617361921,2165,7362,38,Mon,Oct,2016
793165685325201412,3021,10006,128,Mon,Oct,2016
793150605191548928,1847,6555,66,Mon,Oct,2016
793135492858580992,2711,6863,71,Mon,Oct,2016
793120401413079041,4246,13479,139,Mon,Oct,2016
792913359805018113,4363,15226,104,Mon,Oct,2016
792883833364439040,4645,12017,100,Mon,Oct,2016
792773781206999040,1825,7795,114,Sun,Oct,2016
792394556390137856,4662,14287,98,Sat,Oct,2016
792050063153438720,1962,7617,124,Fri,Oct,2016
791821351946420224,22833,0,114,Fri,Oct,2016
791784077045166082,10444,0,111,Thu,Oct,2016
791780927877898241,4139,0,119,Thu,Oct,2016
791774931465953280,24122,47903,90,Thu,Oct,2016
791672322847637504,3389,12460,95,Thu,Oct,2016
791406955684368384,4470,13921,122,Wed,Oct,2016
791312159183634433,2758,9329,106,Wed,Oct,2016
791026214425268224,4461,0,102,Tue,Oct,2016
790987426131050500,2319,10490,54,Tue,Oct,2016
790946055508652032,5095,17651,90,Tue,Oct,2016
790723298204217344,2511,0,119,Tue,Oct,2016
790698755171364864,2077,8703,82,Mon,Oct,2016
790581949425475584,7806,21949,115,Mon,Oct,2016
790337589677002753,2024,8297,72,Sun,Oct,2016
790277117346975746,3457,13326,77,Sun,Oct,2016
790227638568808452,3878,0,140,Sun,Oct,2016
789986466051088384,2511,9803,80,Sun,Oct,2016
789960241177853952,4484,0,140,Sat,Oct,2016
789903600034189313,4480,11021,109,Sat,Oct,2016
789628658055020548,1933,7969,41,Sat,Oct,2016
789599242079838210,2100,7178,74,Fri,Oct,2016
789530877013393408,3664,12481,52,Fri,Oct,2016
789314372632018944,2507,9144,112,Fri,Oct,2016
789280767834746880,5366,0,140,Fri,Oct,2016
789268448748703744,2811,9673,79,Fri,Oct,2016
789137962068021249,3039,10297,114,Thu,Oct,2016
788908386943430656,13445,29081,102,Thu,Oct,2016
788765914992902144,11179,29106,79,Wed,Oct,2016
788552643979468800,7817,0,130,Wed,Oct,2016
788412144018661376,5743,16526,71,Tue,Oct,2016
788178268662984705,2300,7663,78,Tue,Oct,2016
788150585577050112,1415,6520,80,Mon,Oct,2016
788070120937619456,3713,0,108,Mon,Oct,2016
788039637453406209,1436,6516,59,Mon,Oct,2016
787810552592695296,3320,9190,98,Mon,Oct,2016
787717603741622272,3021,10842,115,Sun,Oct,2016
787397959788929025,3076,11509,107,Sat,Oct,2016
787322443945877504,1899,8260,105,Sat,Oct,2016
787111942498508800,7300,0,99,Sat,Oct,2016
786963064373534720,8653,28183,110,Fri,Oct,2016
786729988674449408,2604,0,140,Fri,Oct,2016
786709082849828864,6598,19266,104,Thu,Oct,2016
786664955043049472,2772,11292,51,Thu,Oct,2016
786595970293370880,3359,9976,95,Thu,Oct,2016
786363235746385920,3792,11545,83,Thu,Oct,2016
786286427768250368,3100,8431,87,Wed,Oct,2016
786233965241827333,5167,16214,117,Wed,Oct,2016
786051337297522688,166,1521,39,Wed,Oct,2016
786036967502913536,7647,0,130,Wed,Oct,2016
785927819176054784,3429,12042,78,Tue,Oct,2016
785872687017132033,1972,7075,114,Tue,Oct,2016
785639753186217984,2402,8279,140,Tue,Oct,2016
785533386513321988,2171,9639,63,Mon,Oct,2016
785515384317313025,1361,6458,46,Mon,Oct,2016
785264754247995392,1763,7692,80,Sun,Oct,2016
785170936622350336,5258,12791,118,Sun,Oct,2016
784826020293709826,3501,10739,73,Sat,Oct,2016
784517518371221505,2743,9485,83,Fri,Oct,2016
784431430411685888,1388,6030,77,Fri,Oct,2016
784183165795655680,8723,21289,99,Fri,Oct,2016
784057939640352768,12055,31605,108,Thu,Oct,2016
783839966405230592,11692,31791,117,Thu,Oct,2016
783821107061198850,2114,7777,77,Thu,Oct,2016
783695101801398276,3491,11052,126,Wed,Oct,2016
783466772167098368,2434,8945,138,Wed,Oct,2016
783391753726550016,5954,17840,109,Tue,Oct,2016
783347506784731136,6051,0,107,Tue,Oct,2016
783334639985389568,12664,30903,98,Tue,Oct,2016
783085703974514689,2399,8611,93,Mon,Oct,2016
782969140009107456,7938,25512,97,Mon,Oct,2016
782747134529531904,1508,7906,89,Mon,Oct,2016
782722598790725632,5842,18284,91,Sun,Oct,2016
782598640137187329,2023,8244,108,Sun,Oct,2016
782305867769217024,6033,17615,111,Sat,Oct,2016
782021823840026624,6737,0,136,Sat,Oct,2016
781955203444699136,3633,11760,125,Fri,Sep,2016
781661882474196992,2928,11041,98,Fri,Sep,2016
781655249211752448,1210,4227,114,Fri,Sep,2016
781524693396357120,6001,21944,112,Thu,Sep,2016
781308096455073793,2749,7529,58,Thu,Sep,2016
781251288990355457,2263,8917,102,Wed,Sep,2016
781163403222056960,2955,10339,111,Wed,Sep,2016
780931614150983680,7935,22890,108,Wed,Sep,2016
780858289093574656,2163,7600,129,Tue,Sep,2016
780800785462489090,1404,5813,105,Tue,Sep,2016
780601303617732608,3602,12778,100,Tue,Sep,2016
780543529827336192,1865,6654,61,Mon,Sep,2016
780496263422808064,3997,0,120,Mon,Sep,2016
780476555013349377,125,0,103,Mon,Sep,2016
780459368902959104,1154,5592,112,Mon,Sep,2016
780192070812196864,2413,9200,108,Sun,Sep,2016
780092040432480260,2486,0,140,Sun,Sep,2016
780074436359819264,5391,12924,112,Sun,Sep,2016
779834332596887552,7647,20029,91,Sun,Sep,2016
779377524342161408,3361,9323,84,Fri,Sep,2016
779124354206535695,19876,0,140,Fri,Sep,2016
779123168116150273,3940,12462,79,Fri,Sep,2016
779056095788752897,4879,15622,86,Thu,Sep,2016
778990705243029504,7834,21117,110,Thu,Sep,2016
778774459159379968,10751,0,102,Thu,Sep,2016
778764940568104960,395,909,95,Thu,Sep,2016
778748913645780993,1432,7284,85,Thu,Sep,2016
778650543019483137,1616,6092,121,Wed,Sep,2016
778624900596654080,1089,4911,73,Wed,Sep,2016
778408200802557953,4693,14410,73,Wed,Sep,2016
778396591732486144,13203,0,140,Wed,Sep,2016
778383385161035776,1198,6177,99,Wed,Sep,2016
778286810187399168,3556,10964,109,Tue,Sep,2016
778039087836069888,2830,8938,68,Tue,Sep,2016
778027034220126208,1749,6913,137,Tue,Sep,2016
777953400541634568,3800,0,140,Mon,Sep,2016
777885040357281792,1774,6722,116,Mon,Sep,2016
777684233540206592,3172,11853,91,Mon,Sep,2016
777641927919427584,4579,0,102,Sun,Sep,2016
777621514455814149,2684,9250,112,Sun,Sep,2016
777189768882946048,4655,15121,77,Sat,Sep,2016
776819012571455488,14838,0,84,Fri,Sep,2016
776813020089548800,1306,5149,116,Fri,Sep,2016
776477788987613185,3006,9320,103,Thu,Sep,2016
776249906839351296,9855,0,140,Thu,Sep,2016
776218204058357768,17216,31639,104,Thu,Sep,2016
776201521193218049,2714,10132,93,Wed,Sep,2016
776113305656188928,4681,12391,92,Wed,Sep,2016
776088319444877312,164,1928,113,Wed,Sep,2016
775898661951791106,17716,0,89,Wed,Sep,2016
775842724423557120,2879,12353,107,Tue,Sep,2016
775733305207554048,4294,14605,115,Tue,Sep,2016
775729183532220416,4915,13621,102,Tue,Sep,2016
775364825476165632,3201,7831,83,Mon,Sep,2016
775350846108426240,4194,10711,110,Mon,Sep,2016
775085132600442880,5082,16392,58,Sun,Sep,2016
774757898236878852,1903,9013,89,Sat,Sep,2016
774639387460112384,1858,7090,76,Sat,Sep,2016
774314403806253056,5988,22957,103,Fri,Sep,2016
773985732834758656,4167,11310,116,Thu,Sep,2016
773922284943896577,1862,6744,113,Thu,Sep,2016
773704687002451968,1742,6961,106,Thu,Sep,2016
773670353721753600,1394,5603,113,Wed,Sep,2016
773547596996571136,6637,23280,68,Wed,Sep,2016
773336787167145985,5471,0,140,Wed,Sep,2016
773308824254029826,8028,24481,114,Tue,Sep,2016
773247561583001600,3463,9918,115,Tue,Sep,2016
773191612633579521,4419,10517,99,Tue,Sep,2016
772877495989305348,4158,9030,71,Mon,Sep,2016
772826264096874500,2514,8439,120,Mon,Sep,2016
772615324260794368,3623,0,135,Mon,Sep,2016
772581559778025472,1813,6832,116,Sun,Sep,2016
772193107915964416,1491,6344,104,Sat,Sep,2016
772152991789019136,1200,3983,116,Sat,Sep,2016
772117678702071809,790,3957,116,Sat,Sep,2016
772114945936949249,504,2860,108,Sat,Sep,2016
772102971039580160,996,4218,107,Sat,Sep,2016
771908950375665664,2038,6918,51,Sat,Sep,2016
771770456517009408,3645,12633,100,Fri,Sep,2016
771500966810099713,2817,8704,72,Fri,Sep,2016
771380798096281600,5471,11063,116,Thu,Sep,2016
771171053431250945,8115,0,112,Thu,Sep,2016
771136648247640064,3147,9655,106,Thu,Sep,2016
771102124360998913,1547,6572,115,Wed,Aug,2016
771014301343748096,1773,7225,116,Wed,Aug,2016
771004394259247104,234,0,129,Wed,Aug,2016
770787852854652928,1299,5206,99,Wed,Aug,2016
770772759874076672,1514,5462,107,Tue,Aug,2016
770655142660169732,1870,7712,115,Tue,Aug,2016
770414278348247044,2222,6619,115,Tue,Aug,2016
770293558247038976,1600,6558,93,Mon,Aug,2016
770093767776997377,3262,0,106,Mon,Aug,2016
770069151037685760,2463,7962,115,Mon,Aug,2016
769940425801170949,10345,33028,100,Sun,Aug,2016
769695466921623552,1771,6721,98,Sun,Aug,2016
769335591808995329,8242,0,135,Sat,Aug,2016
769212283578875904,1836,5684,111,Fri,Aug,2016
768970937022709760,7015,15158,64,Fri,Aug,2016
768909767477751808,2884,0,140,Thu,Aug,2016
768855141948723200,954,4412,99,Thu,Aug,2016
768609597686943744,1294,4331,112,Thu,Aug,2016
768596291618299904,1369,5278,116,Wed,Aug,2016
768554158521745409,6244,0,140,Wed,Aug,2016
768473857036525572,3670,14332,116,Wed,Aug,2016
768193404517830656,3800,11472,115,Tue,Aug,2016
767884188863397888,1502,4992,63,Tue,Aug,2016
767754930266464257,5760,16850,108,Mon,Aug,2016
767500508068192258,2501,7865,87,Sun,Aug,2016
767191397493538821,4071,12900,111,Sun,Aug,2016
767122157629476866,3052,10643,84,Sat,Aug,2016
766864461642756096,6043,0,140,Sat,Aug,2016
766793450729734144,1454,5337,113,Sat,Aug,2016
766714921925144576,414,2739,139,Fri,Aug,2016
766693177336135680,847,4237,104,Fri,Aug,2016
766423258543644672,1707,6329,109,Thu,Aug,2016
766313316352462849,2018,7132,107,Thu,Aug,2016
766078092750233600,2783,0,140,Thu,Aug,2016
766069199026450432,916,4478,66,Thu,Aug,2016
766008592277377025,528,3935,113,Wed,Aug,2016
765719909049503744,2298,7607,115,Wed,Aug,2016
765669560888528897,1304,5465,87,Tue,Aug,2016
765395769549590528,3639,27797,110,Tue,Aug,2016
765371061932261376,2316,7446,112,Tue,Aug,2016
765222098633691136,3623,12198,96,Mon,Aug,2016
764857477905154048,1899,6757,116,Sun,Aug,2016
764259802650378240,1620,6349,108,Sat,Aug,2016
763956972077010945,58,782,81,Fri,Aug,2016
763837565564780549,4461,13236,63,Thu,Aug,2016
763183847194451968,1575,5668,102,Wed,Aug,2016
763167063695355904,3231,0,140,Wed,Aug,2016
763103485927849985,2448,7719,111,Tue,Aug,2016
762699858130116608,3878,12767,105,Mon,Aug,2016
762471784394268675,6920,11829,115,Mon,Aug,2016
762464539388485633,4484,10818,113,Mon,Aug,2016
762316489655476224,1203,5054,61,Sun,Aug,2016
762035686371364864,16719,33547,47,Sat,Aug,2016
761976711479193600,2160,5671,105,Sat,Aug,2016
761750502866649088,4211,0,126,Sat,Aug,2016
761745352076779520,920,4467,116,Sat,Aug,2016
761672994376806400,31074,52007,112,Fri,Aug,2016
761599872357261312,1257,4333,114,Fri,Aug,2016
761371037149827077,19231,0,68,Fri,Aug,2016
761334018830917632,1550,5454,80,Thu,Aug,2016
761292947749015552,1172,4684,106,Thu,Aug,2016
761227390836215808,1664,5573,111,Thu,Aug,2016
761004547850530816,3713,11872,69,Thu,Aug,2016
760893934457552897,1039,4009,107,Wed,Aug,2016
760656994973933572,2057,6936,73,Wed,Aug,2016
760641137271070720,1380,5206,83,Wed,Aug,2016
760539183865880579,3888,7941,64,Tue,Aug,2016
760521673607086080,1493,4432,98,Tue,Aug,2016
760290219849637889,12277,28128,75,Tue,Aug,2016
760252756032651264,925,4134,116,Mon,Aug,2016
760190180481531904,1935,5971,113,Mon,Aug,2016
760153949710192640,33,0,126,Mon,Aug,2016
759943073749200896,2233,6227,87,Mon,Aug,2016
759923798737051648,6043,15381,116,Mon,Aug,2016
759846353224826880,2122,7034,102,Sun,Jul,2016
759793422261743616,2030,6250,120,Sun,Jul,2016
759566828574212096,22586,0,134,Sun,Jul,2016
759557299618865152,1252,4921,113,Sun,Jul,2016
759447681597108224,2604,8895,113,Sat,Jul,2016
759446261539934208,518,1753,140,Sat,Jul,2016
759197388317847553,2080,6340,77,Sat,Jul,2016
759159934323924993,1239,0,64,Fri,Jul,2016
759099523532779520,4454,15221,116,Fri,Jul,2016
759047813560868866,2162,6817,84,Fri,Jul,2016
758854675097526272,957,3722,110,Fri,Jul,2016
758828659922702336,4088,11705,100,Fri,Jul,2016
758740312047005698,1717,5993,115,Thu,Jul,2016
758474966123810816,1059,4005,108,Thu,Jul,2016
758467244762497024,2373,5024,54,Thu,Jul,2016
758405701903519748,2058,5443,68,Wed,Jul,2016
758355060040593408,1157,3589,113,Wed,Jul,2016
758099635764359168,10751,20102,87,Wed,Jul,2016
758041019896193024,400,2833,116,Tue,Jul,2016
757741869644341248,3470,7214,78,Tue,Jul,2016
757729163776290825,8663,0,87,Tue,Jul,2016
757725642876129280,1295,4744,115,Mon,Jul,2016
757611664640446465,1192,4791,89,Mon,Jul,2016
757597904299253760,313,0,116,Mon,Jul,2016
757596066325864448,1129,4546,116,Mon,Jul,2016
757400162377592832,7307,15837,101,Mon,Jul,2016
757393109802180609,1863,6100,92,Mon,Jul,2016
757354760399941633,1523,4729,114,Sun,Jul,2016
756998049151549440,2124,6570,102,Sat,Jul,2016
756939218950160384,2145,6955,112,Sat,Jul,2016
756651752796094464,1394,5299,85,Sat,Jul,2016
756526248105566208,3854,10882,54,Fri,Jul,2016
756303284449767430,1159,4128,46,Fri,Jul,2016
756288534030475264,18628,44853,115,Fri,Jul,2016
756275833623502848,1620,6716,113,Thu,Jul,2016
755955933503782912,3086,7668,79,Thu,Jul,2016
755206590534418437,5749,17222,116,Tue,Jul,2016
755110668769038337,11826,22227,80,Mon,Jul,2016
754874841593970688,8545,0,81,Mon,Jul,2016
754856583969079297,2692,7187,115,Mon,Jul,2016
754747087846248448,553,2699,98,Sun,Jul,2016
754482103782404096,2082,5545,56,Sun,Jul,2016
754449512966619136,779,3918,71,Sat,Jul,2016
754120377874386944,2487,8204,109,Sat,Jul,2016
753655901052166144,2319,6118,108,Thu,Jul,2016
753420520834629632,3806,8300,115,Thu,Jul,2016
753398408988139520,2049,6034,55,Thu,Jul,2016
753375668877008896,2486,7982,112,Wed,Jul,2016
753298634498793472,6139,0,140,Wed,Jul,2016
753294487569522689,1116,3545,75,Wed,Jul,2016
753039830821511168,22325,38842,73,Wed,Jul,2016
753026973505581056,1042,4081,116,Wed,Jul,2016
752932432744185856,7300,13205,84,Tue,Jul,2016
752917284578922496,1679,7217,116,Tue,Jul,2016
752701944171524096,3085,0,131,Tue,Jul,2016
752682090207055872,1712,6254,59,Tue,Jul,2016
752660715232722944,1674,4603,62,Tue,Jul,2016
752568224206688256,2435,5771,115,Mon,Jul,2016
752519690950500352,3681,7701,87,Mon,Jul,2016
752334515931054080,1177,3993,78,Mon,Jul,2016
752309394570878976,17820,0,74,Mon,Jul,2016
752173152931807232,1963,6221,108,Sun,Jul,2016
751950017322246144,992,3216,78,Sun,Jul,2016
751937170840121344,1437,5445,82,Sun,Jul,2016
751830394383790080,2083,6054,76,Sat,Jul,2016
751793661361422336,3098,6118,77,Sat,Jul,2016
751598357617971201,3241,8252,53,Sat,Jul,2016
751583847268179968,1182,4598,112,Sat,Jul,2016
751538714308972544,1350,5267,93,Fri,Jul,2016
751456908746354688,1068,3351,98,Fri,Jul,2016
751251247299190784,6253,13049,110,Fri,Jul,2016
751205363882532864,1954,6587,105,Fri,Jul,2016
751132876104687617,1384,5297,72,Thu,Jul,2016
750868782890057730,1473,4995,116,Thu,Jul,2016
750719632563142656,5366,13790,114,Wed,Jul,2016
750506206503038976,1219,4643,80,Wed,Jul,2016
750429297815552001,4579,13764,63,Tue,Jul,2016
750383411068534784,1214,4756,111,Tue,Jul,2016
750381685133418496,30,724,35,Tue,Jul,2016
750147208377409536,1023,3248,62,Tue,Jul,2016
750132105863102464,1362,3802,92,Tue,Jul,2016
750117059602808832,1379,4523,83,Tue,Jul,2016
750101899009982464,898,3174,116,Mon,Jul,2016
750086836815486976,575,2270,105,Mon,Jul,2016
750071704093859840,3556,8212,60,Mon,Jul,2016
750056684286914561,953,3285,102,Mon,Jul,2016
750041628174217216,657,3317,111,Mon,Jul,2016
750026558547456000,838,2826,119,Mon,Jul,2016
750011400160841729,966,3391,113,Mon,Jul,2016
749996283729883136,860,3172,77,Mon,Jul,2016
749981277374128128,2607,5329,54,Mon,Jul,2016
749774190421639168,1396,4864,74,Mon,Jul,2016
749417653287129088,1766,6364,66,Sun,Jul,2016
749403093750648834,577,2742,113,Sun,Jul,2016
749395845976588288,3684,8967,110,Sun,Jul,2016
749317047558017024,2352,5721,115,Sat,Jul,2016
749075273010798592,2200,6006,130,Sat,Jul,2016
749064354620928000,1611,4992,113,Sat,Jul,2016
749036806121881602,831,3240,113,Sat,Jul,2016
748977405889503236,3615,11194,112,Fri,Jul,2016
748932637671223296,2402,6092,77,Fri,Jul,2016
748705597323898880,1003,2883,110,Fri,Jul,2016
748699167502000129,1696,4934,100,Fri,Jul,2016
748692773788876800,1409,4423,115,Fri,Jul,2016
748575535303884801,2101,6323,116,Thu,Jun,2016
748568946752774144,711,2283,85,Thu,Jun,2016
748346686624440324,1315,5446,92,Thu,Jun,2016
748337862848962560,4374,8001,67,Thu,Jun,2016
748324050481647620,810,3857,77,Thu,Jun,2016
748307329658011649,754,3822,114,Thu,Jun,2016
748220828303695873,8276,14743,103,Wed,Jun,2016
747963614829678593,2268,6017,70,Wed,Jun,2016
747933425676525569,2707,6899,115,Tue,Jun,2016
747885874273214464,1044,3071,116,Tue,Jun,2016
747844099428986880,795,2929,112,Tue,Jun,2016
747816857231626240,1230,5042,114,Tue,Jun,2016
747651430853525504,164,1442,132,Tue,Jun,2016
747648653817413632,6197,13435,127,Tue,Jun,2016
747600769478692864,583,2418,104,Tue,Jun,2016
747594051852075008,1114,3850,116,Tue,Jun,2016
747512671126323200,1681,5764,115,Mon,Jun,2016
747461612269887489,1090,4022,113,Mon,Jun,2016
747439450712596480,2043,5646,129,Mon,Jun,2016
747242308580548608,3048,0,140,Mon,Jun,2016
747219827526344708,1672,5507,75,Mon,Jun,2016
747204161125646336,975,3515,99,Sun,Jun,2016
747103485104099331,4231,9972,113,Sun,Jun,2016
746906459439529985,312,3003,95,Sun,Jun,2016
746872823977771008,2278,6240,110,Sun,Jun,2016
746818907684614144,1828,5523,38,Sat,Jun,2016
746790600704425984,1683,5072,51,Sat,Jun,2016
746757706116112384,4139,9956,104,Sat,Jun,2016
746726898085036033,1898,6278,116,Sat,Jun,2016
746542875601690625,1983,5245,133,Sat,Jun,2016
746521445350707200,1040,0,140,Sat,Jun,2016
746507379341139972,1144,4827,90,Sat,Jun,2016
746369468511756288,1740,6419,114,Fri,Jun,2016
746131877086527488,2335,7186,100,Fri,Jun,2016
746056683365994496,861,3686,83,Thu,Jun,2016
745789745784041472,1127,4184,109,Thu,Jun,2016
745712589599014916,2461,7265,97,Wed,Jun,2016
745433870967832576,2688,7378,99,Wed,Jun,2016
745422732645535745,2566,8929,116,Wed,Jun,2016
745314880350101504,2936,7461,57,Tue,Jun,2016
745074613265149952,3734,8139,123,Tue,Jun,2016
745057283344719872,2410,7519,110,Tue,Jun,2016
744995568523612160,656,3087,84,Mon,Jun,2016
744971049620602880,2852,8193,98,Mon,Jun,2016
744709971296780288,1646,5818,63,Mon,Jun,2016
744334592493166593,2254,7038,115,Sun,Jun,2016
744234799360020481,82790,162710,91,Sat,Jun,2016
744223424764059648,391,1751,79,Sat,Jun,2016
743980027717509120,1151,4318,115,Sat,Jun,2016
743895849529389061,1013,3777,115,Fri,Jun,2016
743835915802583040,2199,0,140,Fri,Jun,2016
743609206067040256,1453,4650,116,Fri,Jun,2016
743595368194129920,6937,19158,112,Fri,Jun,2016
743545585370791937,985,3657,89,Thu,Jun,2016
743510151680958465,3919,8216,111,Thu,Jun,2016
743253157753532416,1288,4392,104,Thu,Jun,2016
743222593470234624,2005,6432,114,Wed,Jun,2016
743210557239623680,1441,3996,115,Wed,Jun,2016
742534281772302336,3754,7324,113,Tue,Jun,2016
742528092657332225,2109,4594,102,Tue,Jun,2016
742465774154047488,4115,7538,110,Mon,Jun,2016
742423170473463808,3997,10202,81,Mon,Jun,2016
742385895052087300,2097,7068,99,Mon,Jun,2016
742161199639494656,1453,4507,64,Mon,Jun,2016
742150209887731712,1643,5335,95,Mon,Jun,2016
741793263812808706,1589,4728,64,Sun,Jun,2016
741743634094141440,2916,8494,115,Sat,Jun,2016
741438259667034112,877,3811,75,Sat,Jun,2016
741303864243200000,3404,9105,115,Fri,Jun,2016
741099773336379392,5860,10407,70,Fri,Jun,2016
741067306818797568,3262,9817,67,Fri,Jun,2016
740995100998766593,2926,6626,115,Thu,Jun,2016
740711788199743490,987,3535,113,Thu,Jun,2016
740699697422163968,823,2942,93,Thu,Jun,2016
740676976021798912,7163,18842,115,Wed,Jun,2016
740373189193256964,14035,36152,116,Wed,Jun,2016
740365076218183684,455,2568,64,Wed,Jun,2016
740359016048689152,901,3425,67,Wed,Jun,2016
740214038584557568,2072,6934,115,Tue,Jun,2016
739979191639244800,6244,20724,112,Tue,Jun,2016
739932936087216128,1135,4206,113,Mon,Jun,2016
739844404073074688,898,3934,103,Mon,Jun,2016
739623569819336705,1434,3939,110,Mon,Jun,2016
739606147276148736,1746,5579,114,Sun,Jun,2016
739544079319588864,22586,41125,95,Sun,Jun,2016
739485634323156992,3096,7446,113,Sun,Jun,2016
739238157791694849,61279,120248,114,Sat,Jun,2016
738891149612572673,6,112,18,Sat,Jun,2016
738885046782832640,1204,3910,110,Sat,Jun,2016
738883359779196928,855,3458,78,Sat,Jun,2016
738537504001953792,1637,5287,98,Fri,Jun,2016
738402415918125056,885,3372,57,Thu,Jun,2016
738184450748633089,1268,4476,116,Thu,Jun,2016
738166403467907072,3586,9123,63,Thu,Jun,2016
738156290900254721,689,2619,54,Wed,Jun,2016
737826014890496000,1854,5471,114,Wed,Jun,2016
737800304142471168,3647,10359,90,Wed,Jun,2016
737678689543020544,1400,5220,116,Tue,May,2016
737445876994609152,4702,10654,108,Tue,May,2016
737322739594330112,852,3741,97,Mon,May,2016
737310737551491075,7827,15225,81,Mon,May,2016
736736130620620800,1831,4458,38,Sun,May,2016
736392552031657984,7817,18385,115,Sat,May,2016
736365877722001409,1317,4132,64,Sat,May,2016
736225175608430592,2917,8424,116,Fri,May,2016
